ts,price,imbalance,total_buy,total_sell
1727742411.008,63342.0,0.7998370000000001,0.03334,0.7664970000000001
1727742412.007,63335.0,1.6729850000000002,0.469006,1.2039790000000001
1727742413.007,63334.0,2.006022,0.469086,1.536936
1727742414.007,63321.0,2.828243,0.469096,2.359147
1727742415.009,63319.0,3.545929,0.470836,3.0750930000000003
1727742416.008,63311.0,3.8478860000000004,0.475866,3.3720200000000005
1727742417.007,63311.0,3.8919820000000005,0.477782,3.4142000000000006
1727742418.007,63318.0,4.964793,1.5042399999999998,3.4605530000000004
1727742419.007,63315.0,4.984935,1.5042499999999999,3.4806850000000007
1727742420.007,63315.0,5.022881000000001,1.526676,3.4962050000000007
1727742421.008,63311.0,5.332393000000001,1.805138,3.5272550000000007
1727742422.009,63302.0,6.9416090000000015,1.806978,5.1346310000000015
1727742423.009,63294.0,7.223439000000001,1.825698,5.397741000000001
1727742424.009,63292.0,7.246269000000002,1.827338,5.4189310000000015
1727742425.007,63295.0,7.306222000000001,1.8377379999999999,5.468484000000001
1727742426.007,63295.0,7.484148000000001,1.999334,5.484814000000001
1727742427.007,63295.0,7.484928000000001,2.000114,5.484814000000001
1727742428.007,63309.0,8.934461000000002,3.1608720000000003,5.773589000000001
1727742429.008,63313.0,9.372618000000001,3.596613,5.776005000000001
1727742430.008,63321.0,9.753026000000002,3.977021,5.776005000000001
1727742431.008,63321.0,9.758946000000002,3.982791,5.776155000000001
1727742432.007,63315.0,10.370411,4.341906,6.028505000000001
1727742433.008,63308.0,10.640518000000002,4.343005000000001,6.297513000000001
1727742434.007,63301.0,10.979745000000001,4.381119,6.598626000000001
1727742435.007,63301.0,10.994114000000001,4.381249,6.612865000000001
1727742436.008,63295.0,11.639803,4.384305,7.255498000000001
1727742437.009,63295.0,11.671573000000002,4.396885000000001,7.274688000000001
1727742438.007,63296.0,11.684813000000002,4.408171000000001,7.276642000000002
1727742439.007,63300.0,11.740313000000004,4.4632710000000015,7.277042000000002
1727742440.007,63311.0,12.292330000000003,5.013250000000001,7.279080000000001
1727742441.008,63313.0,13.231588000000002,5.951890000000001,7.279698000000002
1727742442.007,63312.0,13.266110000000001,5.974946,7.291164000000001
1727742443.007,63313.0,13.269260000000001,5.978096,7.291164000000001
1727742444.008,63312.0,13.272092,5.980928,7.291164000000001
1727742445.007,63312.0,13.276437000000001,5.985272999999999,7.291164000000001
1727742446.007,63315.0,13.303839,5.998055,7.305784000000001
1727742447.007,63316.0,13.508443,6.197716999999999,7.310726000000002
1727742448.008,63332.0,14.949388,7.6386519999999996,7.310736000000001
1727742449.008,63334.0,15.266134000000001,7.955398,7.310736000000001
1727742450.007,63343.0,16.017267,8.704191,7.3130760000000015
1727742451.007,63341.0,16.086683,8.712608,7.374075000000001
