ts,price,imblance,buy_order_flow,net_flow,sell_order_flow
1727746010.007,63478.0,-22.261642,7.893791999999998,7.340994999999998,0.5527969999999999
1727746011.007,63478.0,-22.651842,0.7254100000000001,0.3901999999999999,0.33521000000000023
1727746012.008,63476.0,-21.859492,1.0603700000000025,-0.7923499999999983,1.8527200000000008
1727746013.008,63472.0,-1.6359590000000015,-16.278562,-20.223533,3.944970999999998
1727746014.008,63472.0,-0.5452490000000036,0.1217200000000016,-1.0907099999999978,1.2124299999999995
1727746015.008,63470.0,5.591569999999998,-5.701600000000002,-6.136819000000002,0.435219
1727746016.007,63470.0,5.685457999999997,-0.0166590000000002,-0.0938879999999993,0.0772289999999991
1727746017.007,63470.0,5.025288,0.6059700000000001,0.6601699999999981,-0.05419999999999803
1727746018.007,63471.0,1.9957850000000006,0.3608389999999999,3.0295029999999987,-2.668663999999999
1727746019.008,63471.0,2.495535,-0.2597399999999994,-0.49974999999999925,0.24000999999999983
1727746020.007,63471.0,1.7793649999999994,0.14744000000000002,0.7161700000000004,-0.5687300000000004
1727746021.007,63471.0,1.0895349999999997,0.6390899999999986,0.6898299999999997,-0.05074000000000112
1727746022.007,63474.0,-4.013608000000001,2.1417300000000017,5.103143000000001,-2.961412999999999
1727746023.007,63474.0,-2.769767,-1.135670000000001,-1.243841000000001,0.10817100000000002
1727746024.008,63474.0,-2.858707,0.08943000000000012,0.08894000000000002,0.0004900000000001015
1727746025.007,63472.0,3.314600999999998,-2.839439999999999,-6.173307999999998,3.333867999999999
1727746026.007,63472.0,3.603820999999998,0.10205999999999982,-0.28922000000000025,0.39128000000000007
1727746027.008,63469.0,4.2845200000000006,-1.474150000000001,-0.6806990000000026,-0.7934509999999984
1727746028.008,63469.0,3.9227799999999995,0.31487,0.36174000000000106,-0.04687000000000108
1727746029.007,63469.0,3.9457469999999986,-0.02811000000000008,-0.02296699999999885,-0.00514300000000123
1727746030.007,63471.0,3.467516999999999,0.10355000000000003,0.4782299999999997,-0.3746799999999997
1727746031.008,63470.0,5.6582099999999995,-1.47779,-2.1906930000000004,0.7129030000000007
1727746032.008,63469.0,6.225092999999999,-0.015220000000000011,-0.5668829999999996,0.5516629999999996
1727746033.007,63469.0,6.069252999999999,0.08860000000000001,0.15583999999999998,-0.06723999999999997
1727746034.008,63469.0,5.583552999999999,0.10823999999999995,0.4857000000000001,-0.37746000000000013
1727746035.008,63469.0,6.081672999999999,-0.1866799999999999,-0.49812000000000006,0.31144000000000016
1727746036.007,63469.0,6.3208329999999995,-0.0039000000000000146,-0.23916000000000026,0.23526000000000025
1727746037.007,63465.0,10.351893999999998,0.2582060000000001,-4.0310609999999985,4.289266999999999
1727746038.007,63456.0,1.3679580000000011,2.363957,8.983935999999996,-6.619978999999997
1727746039.008,63461.0,-3.5119219999999993,2.2204969999999995,4.87988,-2.659383000000001
1727746040.008,63461.0,-4.229532,0.41807000000000016,0.7176100000000001,-0.2995399999999999
1727746041.007,63472.0,8.824957999999999,-4.643916,-13.054489999999998,8.410573999999999
1727746042.007,63472.0,0.020459999999999923,4.560306000000001,8.804497999999999,-4.244191999999999
1727746043.007,63472.0,1.2175800000000008,-0.3383800000000008,-1.1971200000000009,0.8587400000000001
1727746044.008,63472.0,0.44608000000000025,-0.09426999999999985,0.7715000000000005,-0.8657700000000004
1727746045.007,63472.0,-0.10121000000000002,0.0965600000000002,0.5472900000000003,-0.4507300000000001
1727746046.008,63472.0,-0.06203000000000003,-0.0398000000000005,-0.03917999999999999,-0.000620000000000509
1727746047.008,63472.0,-0.13344999999999807,-0.03635000000000055,0.07141999999999804,-0.10776999999999859
1727746048.007,63472.0,-0.2017699999999989,0.06975000000000087,0.06832000000000082,0.0014300000000000423
1727746049.007,63472.0,-0.2990099999999982,0.0964899999999993,0.09723999999999933,-0.0007500000000000284
1727746050.008,63472.0,-0.2985099999999985,-9.999999999621423e-06,-0.0004999999999997229,0.0004900000000001015
1727746051.008,63472.0,-1.1116499999999983,0.4390099999999997,0.8131399999999998,-0.3741300000000001
1727746052.008,63472.0,-0.17653000000000052,-0.0003599999999996939,-0.9351199999999977,0.934759999999998
1727746053.008,63472.0,-0.4021600000000003,-0.020039999999999836,0.22562999999999978,-0.2456699999999996
1727746054.011,63472.0,-0.33372000000000135,-0.06953999999999905,-0.06843999999999895,-0.001100000000000101
1727746055.007,63472.0,-2.748899999999999,0.6263800000000002,2.4151799999999977,-1.7887999999999975
1727746056.007,63472.0,-2.6347699999999987,-0.11413000000000029,-0.11413000000000029,0.0
1727746057.007,63472.0,-0.7681000000000022,-0.5017799999999992,-1.8666699999999965,1.3648899999999973
1727746058.007,63472.0,-0.2544600000000017,-0.010390000000000121,-0.5136400000000005,0.5032500000000004
1727746059.007,63472.0,-1.1129000000000016,-0.0019400000000002748,0.8584399999999999,-0.8603800000000001
1727746060.008,63472.0,-1.5301299999999998,0.0007099999999997664,0.4172299999999982,-0.41651999999999845
1727746061.007,63472.0,-1.698919999999998,0.027739999999998766,0.16878999999999822,-0.14104999999999945
1727746062.007,63472.0,-0.883799999999999,-0.029970000000000496,-0.815119999999999,0.7851499999999985
1727746063.007,63472.0,-3.0655799999999975,1.3922499999999998,2.1817799999999985,-0.7895299999999987
1727746064.007,63477.0,-27.361285000000002,27.795624000000004,24.295705000000005,3.499919
1727746065.008,63482.0,-15.612521000000008,2.978426000000006,-11.748763999999994,14.72719
1727746066.008,63486.0,-14.167886000000003,-21.311690000000006,-1.4446350000000052,-19.867055
1727746067.008,63486.0,-13.172155999999998,-0.807280000000004,-0.995730000000004,0.18845
1727746068.007,63486.0,-13.050615999999998,-0.11502000000000123,-0.12154000000000087,0.006519999999999637
1727746069.007,63486.0,-11.2699,-1.1273759999999982,-1.7807159999999982,0.65334
1727746070.007,63486.0,-12.213735999999997,0.9432159999999996,0.9438359999999992,-0.0006199999999996209
1727746071.007,63486.0,-12.669715999999998,0.002489999999999881,0.4559800000000003,-0.4534900000000004
1727746072.007,63486.0,-12.533206,-0.010609999999999786,-0.13650999999999947,0.12589999999999968
1727746073.007,63486.0,-12.625975999999998,-0.03789000000000087,0.09276999999999846,-0.13065999999999933
