ts,price,imbalance,total_buy,total_sell
1727881223.007,61068,5084.283285000115,2665.9539240000563,2418.3293610000587
1727881224.007,61073,5084.331934000114,2665.9924130000563,2418.3395210000585
1727881225.008,61087,5084.633247000116,2666.2880460000565,2418.345201000059
1727881226.008,61081,5101.916936000116,2681.633215000056,2420.28372100006
1727881227.008,61090,5102.068898000116,2681.783377000056,2420.2855210000603
1727881228.008,61091,5111.938396000116,2691.6477250000557,2420.2906710000607
1727881229.01,61099,5113.451660000117,2693.147689000056,2420.3039710000608
1727881230.008,61100,5113.481791000117,2693.165452000056,2420.316339000061
1727881231.009,61100,5113.515476000117,2693.181528000056,2420.3339480000614
1727881232.008,61101,5113.531905000118,2693.197947000056,2420.3339580000616
1727881233.007,61105,5113.697695000117,2693.332997000056,2420.3646980000617
1727881234.007,61109,5114.905195000118,2694.4666850000553,2420.438510000062
1727881235.007,61114,5115.141284000117,2694.578474000055,2420.5628100000617
1727881236.009,61120,5116.169884000117,2695.5648840000554,2420.6050000000614
1727881237.007,61106,5117.858614000117,2695.5653140000554,2422.2933000000617
1727881238.007,61106,5117.889036000117,2695.5784040000553,2422.310632000062
1727881239.008,61103,5118.023836000118,2695.6150140000555,2422.408822000062
1727881240.007,61104,5118.042078000117,2695.629166000055,2422.412912000062
1727881241.008,61111,5118.199078000118,2695.7660560000554,2422.4330220000625
1727881242.01,61118,5118.571978000118,2696.1329460000557,2422.4390320000625
1727881243.007,61120,5118.640770000118,2696.193828000056,2422.446942000063
1727881244.007,61123,5118.955641000119,2696.485233000056,2422.4704080000624
1727881245.007,61130,5119.793716000118,2697.3154880000557,2422.4782280000627
1727881246.008,61139,5120.436100000117,2697.922832000055,2422.5132680000625
1727881247.007,61132,5120.703762000117,2697.9487320000553,2422.7550300000626
1727881248.007,61120,5120.971537000118,2697.974172000055,2422.9973650000625
1727881249.007,61113,5121.901900000117,2697.990100000055,2423.9118000000626
1727881250.008,61112,5122.864450000117,2698.9287800000548,2423.9356700000626
1727881251.008,61110,5122.908825000118,2698.9451800000547,2423.963645000063
1727881252.008,61110,5123.576722000118,2699.6005170000544,2423.9762050000636
1727881253.008,61110,5123.669622000118,2699.6344770000546,2424.0351450000635
1727881254.012,61110,5123.736692000119,2699.699047000055,2424.037645000064
1727881255.007,61112,5124.030445000119,2699.9887600000548,2424.041685000064
1727881256.007,61115,5124.088135000119,2700.0253500000554,2424.0627850000637
1727881257.007,61120,5124.162119000119,2700.087864000055,2424.074255000064
1727881258.009,61121,5124.2417990001195,2700.1667940000557,2424.0750050000643
1727881259.007,61124,5124.331539000121,2700.2103840000564,2424.121155000064
1727881260.008,61136,5124.87344000012,2700.747505000056,2424.125935000064
1727881261.007,61135,5124.89724500012,2700.7713000000563,2424.1259450000643
1727881262.008,61135,5124.907585000121,2700.7816400000565,2424.1259450000643
1727881263.008,61131,5124.98134000012,2700.8063900000566,2424.174950000064
1727881264.008,61123,5126.3634090001215,2700.8340870000566,2425.5293220000644
1727881265.007,61122,5126.462181000122,2700.847097000057,2425.6150840000646
1727881266.007,61122,5126.4757260001215,2700.855037000057,2425.6206890000644
1727881267.009,61123,5126.811766000122,2701.1907270000574,2425.6210390000642
1727881268.007,61123,5126.884337000122,2701.219617000058,2425.6647200000643
1727881269.008,61120,5127.062071000122,2701.219807000058,2425.8422640000645
1727881270.008,61120,5127.072768000123,2701.228874000058,2425.8438940000647
1727881271.007,61121,5127.119428000124,2701.2753840000587,2425.8440440000645
1727881272.008,61116,5128.140808000124,2701.315940000059,2426.8248680000647
1727881273.008,61128,5128.556269000124,2701.7311010000594,2426.825168000065
1727881274.007,61137,5129.621514000126,2702.79580600006,2426.8257080000653
1727881275.007,61149,5130.750768000126,2703.9248700000608,2426.8258980000655
1727881276.008,61151,5132.139155000126,2705.296887000061,2426.8422680000654
1727881277.007,61145,5132.251620000126,2705.3015570000607,2426.9500630000657
1727881278.008,61144,5132.297740000127,2705.317277000061,2426.9804630000663
1727881279.008,61151,5133.284833000127,2706.2962700000608,2426.9885630000663
1727881280.007,61153,5133.290083000127,2706.3012800000606,2426.9888030000666
1727881281.007,61155,5134.546885000127,2707.472752000061,2427.0741330000665
1727881282.008,61151,5134.556953000127,2707.476952000061,2427.080001000066
